event_type,event_cause,corridor,zone,police_station,veh_type,hour,day_of_week,month,is_weekend,is_peak_hour,priority,requires_road_closure,resolution_minutes
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,heavy_vehicle,6.0,6.0,12.0,1,1,Low,False,
planned,public_event,Non-corridor,Central Zone 2,Magadi Road,unknown,,,,0,0,Low,True,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 2,Yeshwanthpura,lcv,7.0,6.0,12.0,1,1,High,False,22.74252915
unplanned,construction,ORR North 1,North Zone 1,Hebbala,unknown,12.0,6.0,12.0,1,0,High,False,325.6833299666667
planned,construction,Bellary Road 2,North Zone 2,Yelahanka,unknown,19.0,6.0,12.0,1,1,High,False,
unplanned,others,ORR North 1,East Zone 2,Banaswadi,unknown,19.0,6.0,12.0,1,1,High,False,
unplanned,others,ORR North 1,North Zone 1,Banaswadi,unknown,19.0,6.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,others,21.0,6.0,12.0,1,1,High,False,119.13968028333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,bmtc_bus,22.0,6.0,12.0,1,1,Low,True,96.72711803333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Cubbon Park,ksrtc_bus,22.0,6.0,12.0,1,1,Low,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,22.0,6.0,12.0,1,1,High,False,46.37537601666667
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Shivajinagar,bmtc_bus,22.0,6.0,12.0,1,1,Low,False,
unplanned,others,Old Airport Road,Central Zone 1,Jeevanbheemanagar,unknown,23.0,6.0,12.0,1,0,High,False,4300.172757016667
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,lcv,0.0,0.0,12.0,0,0,High,False,34.49597188333333
unplanned,procession,West of Chord Road,West Zone 2,Byatarayanapura,unknown,0.0,0.0,12.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Pulikeshinagar(F.Town),bmtc_bus,3.0,0.0,12.0,0,0,Low,False,70.5850728
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Kodigehalli,truck,3.0,0.0,12.0,0,0,High,False,
unplanned,tree_fall,Non-corridor,North Zone 2,Yelahanka,unknown,6.0,0.0,12.0,0,1,Low,True,5198.000742266667
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Jalahalli,private_car,6.0,0.0,12.0,0,1,Low,False,
planned,procession,Airport New South Road,North Zone 1,Pulikeshinagar(F.Town),unknown,,,,0,0,High,False,
unplanned,accident,Tumkur Road,West Zone 1,Peenya,unknown,6.0,0.0,12.0,0,1,High,False,23.807276100000003
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,lcv,8.0,0.0,12.0,0,0,High,False,
unplanned,others,Mysore Road,Central Zone 1,Halasuru Gate,unknown,19.0,0.0,12.0,0,1,High,True,32.59866376666667
unplanned,vehicle_breakdown,ORR North 2,West Zone 1,Yeshwanthpura,heavy_vehicle,20.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Adugodi,bmtc_bus,20.0,0.0,12.0,0,1,Low,False,8.523106283333332
unplanned,vehicle_breakdown,ORR East 1,East Zone 1,Bellandur,others,20.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,bmtc_bus,21.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,private_bus,21.0,0.0,12.0,0,1,High,False,23.53905478333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Chamarajpet,private_car,21.0,0.0,12.0,0,1,Low,False,91.42637688333333
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Kodigehalli,private_bus,21.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 2,Yeshwanthpura,private_car,21.0,0.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,Jayanagara,bmtc_bus,21.0,0.0,12.0,0,1,Low,False,
unplanned,others,West of Chord Road,West Zone 2,Magadi Road,unknown,21.0,0.0,12.0,0,1,High,False,64.12804031666667
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,ksrtc_bus,22.0,0.0,12.0,0,1,High,False,
unplanned,pot_holes,Hosur Road,Central Zone 1,Ashok Nagar,unknown,22.0,0.0,12.0,0,1,High,False,1654.8833694166667
unplanned,vehicle_breakdown,Non-corridor,South Zone 1,Thalagattapura,bmtc_bus,0.0,1.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,lcv,0.0,1.0,12.0,0,0,High,False,72.97621806666666
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,lcv,1.0,1.0,12.0,0,0,High,False,8.114047366666666
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,others,2.0,1.0,12.0,0,0,High,False,47.98083691666667
unplanned,pot_holes,Old Madras Road,unknown,Jeevanbheemanagar,unknown,7.0,0.0,1.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Pulikeshinagar(F.Town),bmtc_bus,2.0,1.0,12.0,0,0,Low,False,
planned,procession,Magadi Road,Central Zone 2,Magadi Road,unknown,2.0,1.0,12.0,0,0,High,True,
unplanned,vehicle_breakdown,Non-corridor,unknown,Devanahalli Airport,ksrtc_bus,2.0,1.0,12.0,0,0,Low,False,
planned,procession,Non-corridor,Central Zone 2,Malleshwaram,unknown,3.0,1.0,12.0,0,0,Low,True,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,lcv,3.0,1.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,others,3.0,1.0,12.0,0,0,Low,False,31.247457216666664
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,private_car,4.0,1.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,City Market,bmtc_bus,4.0,1.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Magadi Road,West Zone 2,Kamakshipalya,bmtc_bus,5.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Jnanabharathi,bmtc_bus,6.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,6.0,1.0,12.0,0,1,Low,False,45.685754933333335
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,bmtc_bus,6.0,1.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Mico Layout,bmtc_bus,6.0,1.0,12.0,0,1,Low,False,33.111599733333335
unplanned,road_conditions,Non-corridor,South Zone 1,K.S. Layout,unknown,7.0,1.0,12.0,0,1,Low,False,5080.9668607
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,City Market,truck,9.0,1.0,12.0,0,0,High,True,107.22244468333334
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Wilson Garden,heavy_vehicle,19.0,1.0,12.0,0,1,Low,False,129.90277936666666
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,bmtc_bus,19.0,1.0,12.0,0,1,High,False,38.30340338333333
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,lcv,20.0,1.0,12.0,0,1,High,False,36.22502158333334
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Yeshwanthpura,heavy_vehicle,20.0,1.0,12.0,0,1,Low,True,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,private_bus,20.0,1.0,12.0,0,1,Low,True,67.44224876666667
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Rajajinagar,heavy_vehicle,20.0,1.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,private_bus,20.0,1.0,12.0,0,1,High,False,8.948683866666666
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Banaswadi,heavy_vehicle,21.0,1.0,12.0,0,1,High,False,108.81123375
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Vijayanagara,bmtc_bus,21.0,1.0,12.0,0,1,High,False,32.680638949999995
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,R.T. Nagar,bmtc_bus,21.0,1.0,12.0,0,1,High,False,83.49164651666666
planned,construction,Mysore Road,Central Zone 2,Halasuru Gate,unknown,22.0,1.0,12.0,0,1,High,True,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Wilson Garden,bmtc_bus,23.0,1.0,12.0,0,0,Low,False,44.92332695
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,lcv,23.0,1.0,12.0,0,0,High,False,17.107073166666666
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,City Market,lcv,0.0,2.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,ORR West 1,West Zone 1,Banashankari,bmtc_bus,0.0,2.0,12.0,0,0,High,False,89.23145795
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,R.T. Nagar,heavy_vehicle,1.0,2.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,others,2.0,2.0,12.0,0,0,High,False,77.87683966666667
planned,construction,Hennur Main Road,North Zone 1,Hennuru,unknown,4.0,2.0,12.0,0,0,High,False,
unplanned,congestion,Non-corridor,South Zone 2,Mico Layout,unknown,4.0,2.0,12.0,0,0,Low,False,115.82626488333334
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,4.0,2.0,12.0,0,0,High,False,12.5486632
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Sheshadripuram,ksrtc_bus,5.0,2.0,12.0,0,1,Low,False,
planned,procession,Magadi Road,Central Zone 2,Magadi Road,unknown,5.0,2.0,12.0,0,1,High,True,1.7318844333333334
planned,procession,Magadi Road,Central Zone 2,Magadi Road,unknown,5.0,2.0,12.0,0,1,High,True,
unplanned,others,West of Chord Road,West Zone 2,Vijayanagara,unknown,5.0,2.0,12.0,0,1,High,True,178.83197656666667
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,lcv,6.0,2.0,12.0,0,1,High,False,9.021378633333335
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Malleshwaram,ksrtc_bus,9.0,2.0,12.0,0,0,Low,False,78.58230435
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,truck,10.0,2.0,12.0,0,0,High,False,9.170079249999999
unplanned,accident,Non-corridor,Central Zone 2,V.V.Puram (C.Pet),unknown,12.0,2.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,others,18.0,2.0,12.0,0,0,High,False,63.1243505
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,V.V.Puram (C.Pet),truck,18.0,2.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Shivajinagar,heavy_vehicle,19.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Shivajinagar,heavy_vehicle,19.0,2.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Wilson Garden,bmtc_bus,1.0,3.0,12.0,0,0,Low,False,47.84910341666667
unplanned,others,Non-corridor,Central Zone 2,Halasuru Gate,unknown,19.0,2.0,12.0,0,1,Low,False,85.23560838333333
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Ashok Nagar,heavy_vehicle,20.0,2.0,12.0,0,1,High,False,50.35936076666667
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,Kodigehalli,heavy_vehicle,20.0,2.0,12.0,0,1,High,False,7.1787815833333335
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,bmtc_bus,20.0,2.0,12.0,0,1,Low,True,
unplanned,pot_holes,Bannerghata Road,South Zone 2,Hulimavu,unknown,21.0,2.0,12.0,0,1,High,False,45192.06888608333
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,others,21.0,2.0,12.0,0,1,High,False,
unplanned,others,Non-corridor,East Zone 2,K.R. Pura,unknown,22.0,2.0,12.0,0,1,Low,False,40814.06056136666
unplanned,vehicle_breakdown,Airport New South Road,North Zone 1,K.G. Halli,taxi,23.0,2.0,12.0,0,0,High,False,91.12731314999999
unplanned,vehicle_breakdown,ORR West 1,West Zone 1,Banashankari,heavy_vehicle,0.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Airport New South Road,North Zone 1,K.G. Halli,others,0.0,3.0,12.0,0,0,High,False,
unplanned,accident,Non-corridor,unknown,Electronic City,unknown,0.0,3.0,12.0,0,0,Low,False,89.56093413333333
unplanned,vehicle_breakdown,ORR North 2,North Zone 2,Jalahalli,heavy_vehicle,1.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,bmtc_bus,1.0,3.0,12.0,0,0,High,False,118.03214865
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,lcv,1.0,3.0,12.0,0,0,Low,True,
unplanned,vehicle_breakdown,Non-corridor,South Zone 2,Mico Layout,bmtc_bus,2.0,3.0,12.0,0,0,Low,False,73.55559968333334
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Cubbon Park,bmtc_bus,3.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Adugodi,heavy_vehicle,4.0,3.0,12.0,0,0,High,False,117.19740893333332
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Hulimavu,truck,4.0,3.0,12.0,0,0,High,False,57.670317733333334
unplanned,road_conditions,Non-corridor,Central Zone 2,Halasuru Gate,unknown,5.0,3.0,12.0,0,1,Low,False,28566.849271866668
unplanned,pot_holes,CBD 2,Central Zone 2,Shivajinagar,unknown,5.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Malleshwaram,private_car,8.0,3.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,taxi,8.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Hosur Road,South Zone 2,Madiwala,others,9.0,3.0,12.0,0,0,High,False,40.683018700000005
unplanned,vehicle_breakdown,Non-corridor,North Zone 2,Yelahanka,heavy_vehicle,9.0,3.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,ksrtc_bus,12.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,North Zone 2,Chikkabanavara,ksrtc_bus,12.0,3.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,lcv,18.0,3.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Whitefield,private_bus,19.0,3.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR West 1,South Zone 2,J.P. Nagar,heavy_vehicle,19.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,ORR West 1,South Zone 2,J.P. Nagar,heavy_vehicle,19.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,West Zone 2,Sadashivanagar,heavy_vehicle,19.0,3.0,12.0,0,1,High,False,8.499521283333333
unplanned,accident,Hosur Road,South Zone 2,HSR Layout,unknown,20.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,CBD 2,Central Zone 2,Shivajinagar,bmtc_bus,20.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Hulimavu,bmtc_bus,20.0,3.0,12.0,0,1,High,False,50.30348728333333
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Magadi Road,private_bus,21.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,private_bus,21.0,3.0,12.0,0,1,High,False,42.29887403333333
unplanned,vehicle_breakdown,Non-corridor,unknown,Wilson Garden,lcv,0.0,1.0,1.0,0,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Chamarajpet,private_bus,21.0,3.0,12.0,0,1,High,False,41.14270663333333
unplanned,accident,Bellary Road 2,North Zone 1,Yelahanka,unknown,21.0,3.0,12.0,0,1,High,False,16.90388255
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,bmtc_bus,21.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,private_car,21.0,3.0,12.0,0,1,High,False,2.1127926833333333
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,High ground,bmtc_bus,22.0,3.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Non-corridor,North Zone 1,Jalahalli,others,22.0,3.0,12.0,0,1,Low,False,
unplanned,protest,Old Airport Road,East Zone 1,HAL Old Airport,unknown,22.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,V.V.Puram (C.Pet),bmtc_bus,22.0,3.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,ORR East 1,East Zone 1,Bellandur,bmtc_bus,22.0,3.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,Central Zone 2,Wilson Garden,bmtc_bus,23.0,3.0,12.0,0,0,High,False,21.371302766666666
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,23.0,3.0,12.0,0,0,High,False,12.958737216666666
unplanned,others,Mysore Road,West Zone 2,Byatarayanapura,unknown,23.0,3.0,12.0,0,0,High,False,75.1166929
unplanned,vehicle_breakdown,Tumkur Road,West Zone 2,Sadashivanagar,lcv,0.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Cubbon Park,private_car,1.0,4.0,12.0,0,0,High,False,35.96668218333333
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Cubbon Park,taxi,1.0,4.0,12.0,0,0,High,False,3.5082734833333333
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,truck,1.0,4.0,12.0,0,0,High,False,6.02780025
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 2,R.T. Nagar,heavy_vehicle,2.0,4.0,12.0,0,0,High,False,5.650573433333333
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Jeevanbheemanagar,bmtc_bus,2.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,lcv,3.0,4.0,12.0,0,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,heavy_vehicle,4.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Kodigehalli,heavy_vehicle,4.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,4.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Bellary Road 1,North Zone 1,Kodigehalli,others,4.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Basavanagudi,others,5.0,4.0,12.0,0,1,Low,False,
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 1,Banaswadi,lcv,5.0,4.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,bmtc_bus,5.0,4.0,12.0,0,1,High,False,
unplanned,road_conditions,Non-corridor,West Zone 2,Banashankari,unknown,6.0,4.0,12.0,0,1,Low,False,
unplanned,road_conditions,Non-corridor,South Zone 1,K.S. Layout,unknown,6.0,4.0,12.0,0,1,Low,False,835.9154337666666
unplanned,vehicle_breakdown,Non-corridor,East Zone 2,K.R. Pura,private_bus,6.0,4.0,12.0,0,1,Low,False,
unplanned,accident,Mysore Road,Central Zone 1,Ashok Nagar,unknown,6.0,4.0,12.0,0,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Chamarajpet,private_bus,8.0,4.0,12.0,0,0,Low,False,
unplanned,others,Non-corridor,Central Zone 2,Sheshadripuram,unknown,12.0,4.0,12.0,0,0,Low,True,
unplanned,accident,Bellary Road 2,North Zone 2,Yelahanka,unknown,17.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Byatarayanapura,heavy_vehicle,18.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 1,Halasur,lcv,19.0,4.0,12.0,0,1,Low,False,37.04358068333333
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Byatarayanapura,heavy_vehicle,20.0,4.0,12.0,0,1,High,True,
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Sadashivanagar,private_car,21.0,4.0,12.0,0,1,Low,True,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,private_car,22.0,4.0,12.0,0,1,Low,False,14.661843316666667
unplanned,vehicle_breakdown,Varthur Road,East Zone 1,Whitefield,bmtc_bus,22.0,4.0,12.0,0,1,High,False,11.872288033333332
unplanned,vehicle_breakdown,Old Madras Road,Central Zone 2,Halasur,ksrtc_bus,22.0,4.0,12.0,0,1,High,False,84.41191578333334
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Rajajinagar,ksrtc_bus,23.0,4.0,12.0,0,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,East Zone 1,Mahadevapura,bmtc_bus,23.0,4.0,12.0,0,0,Low,False,
unplanned,others,Non-corridor,Central Zone 2,Halasuru Gate,unknown,0.0,5.0,12.0,1,0,Low,False,47.220114566666666
planned,construction,Bellary Road 2,unknown,Chikkajala,unknown,0.0,5.0,12.0,1,0,High,False,134.01126233333332
unplanned,others,Non-corridor,Central Zone 2,Upparpet,unknown,0.0,5.0,12.0,1,0,Low,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Ashok Nagar,private_car,0.0,5.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,R.T. Nagar,lcv,1.0,5.0,12.0,1,0,Low,False,
unplanned,accident,Tumkur Road,West Zone 1,Peenya,unknown,4.0,5.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,ORR West 1,South Zone 2,J.P. Nagar,private_car,4.0,5.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,bmtc_bus,5.0,5.0,12.0,1,1,High,False,13.843773283333332
unplanned,others,West of Chord Road,West Zone 2,Byatarayanapura,unknown,5.0,5.0,12.0,1,1,High,False,5701.036227866667
unplanned,vehicle_breakdown,CBD 1,Central Zone 2,Shivajinagar,private_car,5.0,5.0,12.0,1,1,High,False,55.216074733333336
unplanned,road_conditions,Non-corridor,South Zone 1,K.S. Layout,unknown,5.0,5.0,12.0,1,1,Low,False,
unplanned,vehicle_breakdown,IRR(Thanisandra road),Central Zone 1,Jeevanbheemanagar,heavy_vehicle,5.0,5.0,12.0,1,1,High,False,
unplanned,tree_fall,Non-corridor,West Zone 2,Banashankari,unknown,5.0,5.0,12.0,1,1,Low,True,53.0065693
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Jnanabharathi,ksrtc_bus,5.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,ORR North 1,North Zone 1,Banaswadi,heavy_vehicle,6.0,5.0,12.0,1,1,High,False,109.08034831666667
unplanned,road_conditions,Airport New South Road,North Zone 1,Hennuru,unknown,6.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Magadi Road,private_bus,6.0,5.0,12.0,1,1,Low,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,private_car,6.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Kodigehalli,lcv,7.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Byatarayanapura,heavy_vehicle,18.0,5.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,lcv,19.0,5.0,12.0,1,1,High,False,20.733621333333335
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,Halasuru Gate,bmtc_bus,19.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Bannerghata Road,South Zone 2,Mico Layout,heavy_vehicle,20.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 1,Byatarayanapura,bmtc_bus,21.0,5.0,12.0,1,1,High,False,
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Sadashivanagar,private_car,22.0,5.0,12.0,1,1,Low,False,38.57169646666667
unplanned,construction,Bellary Road 2,North Zone 2,Yelahanka,unknown,23.0,5.0,12.0,1,0,High,False,146.81543166666668
unplanned,vehicle_breakdown,Non-corridor,West Zone 1,Jnanabharathi,bmtc_bus,23.0,5.0,12.0,1,0,Low,False,
unplanned,accident,Non-corridor,Central Zone 2,Basavanagudi,unknown,0.0,6.0,12.0,1,0,Low,False,18.1937805
unplanned,vehicle_breakdown,West of Chord Road,West Zone 2,Byatarayanapura,ksrtc_bus,1.0,6.0,12.0,1,0,High,False,30.792283566666665
unplanned,accident,Hosur Road,South Zone 2,Adugodi,unknown,1.0,6.0,12.0,1,0,High,False,2.026038183333333
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 1,Yelahanka,others,1.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,CBD 1,Central Zone 2,Shivajinagar,bmtc_bus,2.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,West of Chord Road,West Zone 1,Malleshwaram,heavy_vehicle,2.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Peenya,heavy_vehicle,2.0,6.0,12.0,1,0,High,False,44.7709926
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Cubbon Park,bmtc_bus,3.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 1,Cubbon Park,bmtc_bus,3.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Non-corridor,Central Zone 2,Halasuru Gate,private_bus,3.0,6.0,12.0,1,0,Low,False,
unplanned,vehicle_breakdown,Bellary Road 2,North Zone 2,Yelahanka,taxi,4.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,West Zone 2,Byatarayanapura,heavy_vehicle,4.0,6.0,12.0,1,0,High,False,
unplanned,vehicle_breakdown,Mysore Road,Central Zone 2,City Market,bmtc_bus,5.0,6.0,12.0,1,1,High,True,2.852992233333333
unplanned,vehicle_breakdown,West of Chord Road,West Zone 1,Yeshwanthpura,ksrtc_bus,5.0,6.0,12.0,1,1,High,False,61.04067213333334
unplanned,vehicle_breakdown,Tumkur Road,West Zone 1,Yeshwanthpura,truck,5.0,6.0,12.0,1,1,High,False,17.515266066666666
unplanned,vehicle_breakdown,Non-corridor,West Zone 2,Sadashivanagar,private_car,6.0,6.0,12.0,1,1,Low,True,
